t,f,rocof,V_dc,P_mppt,P_vic,P_ref,P_inj,P_bess,SOC,alpha,beta,H_eff
1.689,50.0650362438062,0.000111136000960051,1200,124790.154760485,-3269.97587509595,119565.175698137,119565.175698137,-15272.2361499919,0.600134496801612,0.379470330892305,0.128010277476818,1.00049351145286
1.69,50.065036354625,0.000110587936314371,1200,124790.154760485,-3269.98324062164,119565.166122421,119565.166122421,-15272.2295085573,0.600134577405046,0.379470437948791,0.128010477864175,1.00049106923571
1.691,50.0650364648973,0.000110042667612913,1200,124790.154760485,-3269.99056993407,119565.156595792,119565.156595792,-15272.2229052142,0.600134658008444,0.379470544391296,0.128010677089549,1.00048863947595
1.692,50.0650365746259,0.00010950018059619,1200,124790.154760485,-3269.99786321755,119565.147117998,119565.147117998,-15272.2163397692,0.600134738611808,0.379470650222935,0.128010875158868,1.00048622211012
1.693,50.0650366838135,0.000108960461099215,1200,124790.154760485,-3270.00512065545,119565.137688791,119565.137688791,-15272.2098120298,0.600134819215138,0.379470755446811,0.128011072078027,1.00048381707505
1.694,50.065036792463,0.000108423494984007,1200,124790.154760485,-3270.01234243023,119565.128307923,119565.128307923,-15272.2033218049,0.600134899818433,0.379470860066003,0.128011267852897,1.00048142430791
1.695,50.0650369005771,0.000107889268267979,1200,124790.154760485,-3270.01952872339,119565.118975148,119565.118975148,-15272.196868904,0.600134980421694,0.379470964083582,0.128011462489315,1.0004790437462
1.696,50.0650370081584,0.000107357766962549,1200,124790.154760485,-3270.02667971555,119565.109690221,119565.109690221,-15272.1904531375,0.600135061024922,0.379471067502604,0.128011655993087,1.00047667532771
1.697,50.0650371152098,0.000106828977186938,1200,124790.154760485,-3270.03379558638,119565.100452898,119565.100452898,-15272.1840743167,0.600135141628116,0.379471170326108,0.12801184836999,1.00047431899058
1.698,50.0650372217339,0.000106302885106529,1200,124790.154760485,-3270.04087651466,119565.091262937,119565.091262937,-15272.1777322543,0.600135222231276,0.379471272557115,0.128012039625774,1.00047197467324
1.699,50.0650373277335,0.000105779476966984,1200,124790.154760485,-3270.04792267825,119565.082120095,119565.082120095,-15272.1714267636,0.600135302834403,0.379471374198631,0.128012229766159,1.00046964231444
1.7,50.0650374332111,0.000105258739111175,1200,124790.154760485,-3270.05493425411,119565.073024134,119565.073024134,-15272.165157659,0.600135383437497,0.379471475253648,0.128012418796836,1.00046732185324
1.701,50.0650375381695,0.000104740657896424,1200,124790.154760485,-3270.0619114183,119565.063974813,119565.063974813,-15272.1589247558,0.600135464040558,0.379471575725144,0.128012606723465,1.00046501322901
1.702,50.0650376426112,0.00010422521982249,1200,124790.154760485,-3270.068854346,119565.054971896,119565.054971896,-15272.1527278701,0.600135544643586,0.379471675616082,0.128012793551679,1.00046271638143
1.703,50.0650377465391,0.000103712411376588,1200,124790.154760485,-3270.07576321148,119565.046015146,119565.046015146,-15272.1465668191,0.600135625246582,0.379471774929406,0.128012979287083,1.00046043125049
1.704,50.0650378499556,0.000103202219165789,1200,124790.154760485,-3270.08263818815,119565.037104327,119565.037104327,-15272.1404414209,0.600135705849545,0.379471873668049,0.128013163935252,1.00045815777648
1.705,50.0650379528633,0.000102694629868123,1200,124790.154760485,-3270.08947944852,119565.028239205,119565.028239205,-15272.1343514946,0.600135786452476,0.379471971834927,0.128013347501734,1.0004558959
1.706,50.065038055265,0.000102189630210695,1200,124790.154760485,-3270.09628716423,119565.019419548,119565.019419548,-15272.1282968599,0.600135867055376,0.379472069432945,0.128013529992045,1.00045364556193
1.707,50.0650381571631,0.000101687206995792,1200,124790.154760485,-3270.10306150606,119565.010645124,119565.010645124,-15272.1222773376,0.600135947658243,0.379472166464991,0.128013711411677,1.00045140670349
1.708,50.0650382585602,0.000101187347086089,1200,124790.154760485,-3270.1098026439,119565.001915701,119565.001915701,-15272.1162927494,0.600136028261079,0.379472262933938,0.128013891766092,1.00044917926616
1.709,50.0650383594588,0.000100690037425092,1200,124790.154760485,-3270.1165107468,119564.993231052,119564.993231052,-15272.1103429178,0.600136108863884,0.379472358842647,0.128014071060722,1.00044696319175
1.71,50.0650384598616,0.000100195264991158,1200,124790.154760485,-3270.12318598294,119564.984590948,119564.984590948,-15272.1044276663,0.600136189466657,0.379472454193961,0.128014249300977,1.00044475842234
1.711,50.065038559771,9.97030168638994e-05,1200,124790.154760485,-3270.12982851965,119564.975995161,119564.975995161,-15272.0985468195,0.6001362700694,0.37947254899071,0.128014426492235,1.00044256490032
1.712,50.0650386591896,9.9213280184803e-05,1200,124790.154760485,-3270.13643852341,119564.967443466,119564.967443466,-15272.0927002025,0.600136350672111,0.379472643235711,0.128014602639849,1.00044038256836
1.713,50.0650387581199,9.87260421223468e-05,1200,124790.154760485,-3270.14301615986,119564.958935638,119564.958935638,-15272.0868876415,0.600136431274792,0.379472736931763,0.128014777749143,1.00043821136945
1.714,50.0650388565644,9.8241289966716e-05,1200,124790.154760485,-3270.14956159378,119564.950471453,119564.950471453,-15272.0811089636,0.600136511877442,0.379472830081654,0.128014951825415,1.00043605124683
1.715,50.0650389545254,9.7759011025454e-05,1200,124790.154760485,-3270.15607498915,119564.942050689,119564.942050689,-15272.0753639969,0.600136592480062,0.379472922688156,0.128015124873937,1.00043390214405
1.716,50.0650390520056,9.7279192717907e-05,1200,124790.154760485,-3270.16255650907,119564.933673125,119564.933673125,-15272.0696525699,0.600136673082652,0.379473014754031,0.128015296899951,1.00043176400495
1.717,50.0650391490073,9.68018224777165e-05,1200,124790.154760485,-3270.16900631586,119564.92533854,119564.92533854,-15272.0639745124,0.600136753685212,0.379473106282024,0.128015467908674,1.00042963677366
1.718,50.0650392455331,9.63268878320905e-05,1200,124790.154760485,-3270.17542457098,119564.917046716,119564.917046716,-15272.0583296546,0.600136834287742,0.379473197274866,0.128015637905295,1.00042752039457
1.719,50.0650393415852,9.58543763797837e-05,1200,124790.154760485,-3270.18181143509,119564.908797434,119564.908797434,-15272.0527178281,0.600136914890242,0.379473287735278,0.128015806894979,1.00042541481238
1.72,50.0650394371662,9.53842757379984e-05,1200,124790.154760485,-3270.18816706803,119564.900590478,119564.900590478,-15272.047138865,0.600136995492713,0.379473377665962,0.128015974882863,1.00042331997206
1.721,50.0650395322785,9.49165736274023e-05,1200,124790.154760485,-3270.19449162881,119564.892425631,119564.892425631,-15272.0415925985,0.600137076095155,0.379473467069607,0.128016141874059,1.00042123581885
1.722,50.0650396269244,9.44512578266788e-05,1200,124790.154760485,-3270.20078527567,119564.88430268,119564.88430268,-15272.0360788625,0.600137156697568,0.379473555948891,0.128016307873653,1.00041916229829
1.723,50.0650397211064,9.39883161592346e-05,1200,124790.154760485,-3270.20704816601,119564.87622141,119564.87622141,-15272.0305974918,0.600137237299951,0.379473644306474,0.128016472886704,1.00041709935618
1.724,50.0650398148267,9.35277365313202e-05,1200,124790.154760485,-3270.21328045645,119564.868181609,119564.868181609,-15272.0251483219,0.600137317902306,0.379473732145008,0.128016636918247,1.0004150469386
1.725,50.0650399080877,9.30695069052288e-05,1200,124790.154760485,-3270.21948230282,119564.860183066,119564.860183066,-15272.0197311892,0.600137398504633,0.379473819467131,0.128016799973288,1.0004130049919
1.726,50.0650400008919,9.26136152686237e-05,1200,124790.154760485,-3270.22565386014,119564.85222557,119564.85222557,-15272.0143459311,0.600137479106931,0.379473906275462,0.128016962056811,1.00041097346272
1.727,50.0650400932414,9.21600497416251e-05,1200,124790.154760485,-3270.23179528265,119564.844308913,119564.844308913,-15272.0089923856,0.6001375597092,0.379473992572613,0.128017123173772,1.00040895229795
1.728,50.0650401851387,9.17087984642865e-05,1200,124790.154760485,-3270.23790672383,119564.836432885,119564.836432885,-15272.0036703914,0.600137640311442,0.379474078361183,0.128017283329103,1.00040694144476
1.729,50.065040276586,9.12598496162454e-05,1200,124790.154760485,-3270.24398833634,119564.82859728,119564.82859728,-15271.9983797881,0.600137720913655,0.379474163643757,0.128017442527708,1.0004049408506
1.73,50.0650403675857,9.08131914563893e-05,1200,124790.154760485,-3270.25004027209,119564.820801893,119564.820801893,-15271.9931204165,0.600137801515841,0.379474248422901,0.128017600774472,1.00040295046317
1.731,50.06504045814,9.03688123200363e-05,1200,124790.154760485,-3270.25606268221,119564.813046516,119564.813046516,-15271.9878921178,0.600137882118,0.379474332701175,0.12801775807425,1.00040097023044
1.732,50.0650405482512,8.99267005835796e-05,1200,124790.154760485,-3270.26205571707,119564.805330948,119564.805330948,-15271.9826947341,0.600137962720131,0.379474416481122,0.128017914431875,1.00039900010065
1.733,50.0650406379216,8.94868446920424e-05,1200,124790.154760485,-3270.26801952626,119564.797654984,119564.797654984,-15271.9775281083,0.600138043322234,0.379474499765275,0.128018069852153,1.0003970400223
1.734,50.0650407271534,8.90492331315337e-05,1200,124790.154760485,-3270.27395425864,119564.790018424,119564.790018424,-15271.972392084,0.600138123924311,0.379474582556154,0.128018224339867,1.00039508994416
1.735,50.0650408159488,8.86138544737387e-05,1200,124790.154760485,-3270.27986006229,119564.782421065,119564.782421065,-15271.9672865059,0.60013820452636,0.379474664856263,0.128018377899777,1.00039314981524
1.736,50.06504090431,8.81806973356296e-05,1200,124790.154760485,-3270.28573708453,119564.774862709,119564.774862709,-15271.9622112191,0.600138285128383,0.379474746668098,0.128018530536614,1.00039121958483
1.737,50.0650409922394,8.77497503850926e-05,1200,124790.154760485,-3270.29158547196,119564.767343156,119564.767343156,-15271.9571660695,0.600138365730379,0.379474827994142,0.128018682255088,1.00038929920247
1.738,50.065041079739,8.73210023508055e-05,1200,124790.154760485,-3270.29740537042,119564.759862209,119564.759862209,-15271.9521509041,0.600138446332349,0.379474908836862,0.128018833059885,1.00038738861796
1.739,50.0650411668111,8.6894442031545e-05,1200,124790.154760485,-3270.30319692499,119564.752419671,119564.752419671,-15271.9471655704,0.600138526934292,0.379474989198716,0.128018982955667,1.00038548778136
1.74,50.0650412534579,8.64700582421662e-05,1200,124790.154760485,-3270.30896028005,119564.745015345,119564.745015345,-15271.9422099169,0.60013860753621,0.379475069082144,0.128019131947073,1.00038359664297
1.741,50.0650413396815,8.60478399256179e-05,1200,124790.154760485,-3270.31469557922,119564.737649038,119564.737649038,-15271.9372837927,0.600138688138101,0.379475148489578,0.128019280038718,1.00038171515336
1.742,50.0650414254841,8.5627776018522e-05,1200,124790.154760485,-3270.32040296539,119564.730320555,119564.730320555,-15271.9323870477,0.600138768739966,0.379475227423439,0.128019427235191,1.00037984326333
1.743,50.0650415108679,8.52098555357748e-05,1200,124790.154760485,-3270.32608258075,119564.723029703,119564.723029703,-15271.9275195327,0.600138849341806,0.379475305886132,0.128019573541062,1.00037798092394
1.744,50.0650415958349,8.47940675518003e-05,1200,124790.154760485,-3270.33173456674,119564.715776291,119564.715776291,-15271.9226810989,0.60013892994362,0.379475383880051,0.128019718960874,1.00037612808652
1.745,50.0650416803874,8.43804011988868e-05,1200,124790.154760485,-3270.3373590641,119564.708560128,119564.708560128,-15271.9178715988,0.600139010545409,0.379475461407579,0.128019863499149,1.00037428470261
1.746,50.0650417645273,8.39688456418376e-05,1200,124790.154760485,-3270.34295621283,119564.701381024,119564.701381024,-15271.913090885,0.600139091147172,0.379475538471087,0.128020007160385,1.00037245072403
1.747,50.0650418482569,8.3559390130864e-05,1200,124790.154760485,-3270.34852615225,119564.694238789,119564.694238789,-15271.9083388115,0.600139171748911,0.379475615072929,0.128020149949058,1.00037062610283
1.748,50.0650419315782,8.31520239430548e-05,1200,124790.154760485,-3270.35406902095,119564.687133237,119564.687133237,-15271.9036152327,0.600139252350624,0.379475691215454,0.128020291869621,1.00036881079129
1.749,50.0650420144934,8.27467364325095e-05,1200,124790.154760485,-3270.35958495683,119564.680064179,119564.680064179,-15271.8989200038,0.600139332952313,0.379475766900994,0.128020432926504,1.00036700474196
1.75,50.0650420970044,8.23435170190358e-05,1200,124790.154760485,-3270.36507409708,119564.67303143,119564.67303143,-15271.8942529806,0.600139413553977,0.379475842131873,0.128020573124115,1.00036520790762
1.751,50.0650421791133,8.19423551208692e-05,1200,124790.154760485,-3270.3705365782,119564.666034805,119564.666034805,-15271.8896140197,0.600139494155617,0.379475916910401,0.128020712466837,1.00036342024128
1.752,50.0650422608222,8.15432402784949e-05,1200,124790.154760485,-3270.37597253598,119564.659074119,119564.659074119,-15271.8850029787,0.600139574757232,0.379475991238877,0.128020850959034,1.00036164169621
1.753,50.0650423421332,8.11461620444861e-05,1200,124790.154760485,-3270.38138210555,119564.652149189,119564.652149189,-15271.8804197153,0.600139655358823,0.379476065119591,0.128020988605045,1.00035987222589
1.754,50.0650424230482,8.07511100241903e-05,1200,124790.154760485,-3270.38676542132,119564.645259833,119564.645259833,-15271.8758640883,0.60013973596039,0.37947613855482,0.128021125409186,1.00035811178408
1.755,50.0650425035693,8.03580738921319e-05,1200,124790.154760485,-3270.39212261705,119564.63840587,119564.63840587,-15271.8713359573,0.600139816561933,0.379476211546825,0.128021261375756,1.00035636032472
1.756,50.0650425836985,7.99670433652175e-05,1200,124790.154760485,-3270.39745382578,119564.631587119,119564.631587119,-15271.8668351826,0.600139897163453,0.379476284097861,0.128021396509028,1.00035461780204
1.757,50.0650426634378,7.95780082195069e-05,1200,124790.154760485,-3270.40275917991,119564.6248034,119564.6248034,-15271.8623616251,0.600139977764949,0.379476356210168,0.128021530813255,1.00035288417046
1.758,50.0650427427891,7.91909582883879e-05,1200,124790.154760485,-3270.40803881116,119564.618054535,119564.618054535,-15271.8579151462,0.600140058366421,0.379476427885979,0.128021664292665,1.00035115938465
1.759,50.0650428217545,7.88058834375623e-05,1200,124790.154760485,-3270.41329285056,119564.611340347,119564.611340347,-15271.8534956083,0.60014013896787,0.379476499127514,0.128021796951469,1.00034944339951
1.76,50.065042900336,7.84227735799062e-05,1200,124790.154760485,-3270.41852142849,119564.604660657,119564.604660657,-15271.8491028745,0.600140219569296,0.379476569936977,0.128021928793854,1.00034773617018
1.761,50.0650429785354,7.80416187256995e-05,1200,124790.154760485,-3270.42372467467,119564.598015292,119564.598015292,-15271.8447368085,0.600140300170699,0.379476640316566,0.128022059823987,1.000346037652
1.762,50.0650430563548,7.76624088944335e-05,1200,124790.154760485,-3270.42890271816,119564.591404074,119564.591404074,-15271.8403972746,0.600140380772079,0.379476710268468,0.128022190046011,1.00034434780057
1.763,50.0650431337961,7.72851341746026e-05,1200,124790.154760485,-3270.43405568736,119564.584826831,119564.584826831,-15271.836084138,0.600140461373436,0.379476779794857,0.128022319464052,1.00034266657169
1.764,50.0650432108611,7.69097846793621e-05,1200,124790.154760485,-3270.43918371,119564.578283389,119564.578283389,-15271.8317972642,0.60014054197477,0.379476848897898,0.128022448082209,1.0003409939214
1.765,50.065043287552,7.65363505808796e-05,1200,124790.154760485,-3270.4442869132,119564.571773576,119564.571773576,-15271.8275365199,0.600140622576082,0.37947691757974,0.128022575904567,1.00033932980596
1.766,50.0650433638704,7.61648221432913e-05,1200,124790.154760485,-3270.44936542339,119564.56529722,119564.56529722,-15271.8233017724,0.600140703177372,0.379476985842525,0.128022702935188,1.00033767418184
1.767,50.0650434398184,7.57951896247906e-05,1200,124790.154760485,-3270.4544193664,119564.55885415,119564.55885415,-15271.8190928892,0.600140783778639,0.379477053688384,0.128022829178112,1.00033602700577
1.768,50.0650435153978,7.54274433810095e-05,1200,124790.154760485,-3270.45944886739,119564.552444198,119564.552444198,-15271.814909739,0.600140864379885,0.379477121119438,0.128022954637357,1.00033438823465
1.769,50.0650435906105,7.50615737638384e-05,1200,124790.154760485,-3270.46445405089,119564.546067193,119564.546067193,-15271.8107521907,0.600140944981108,0.379477188137796,0.128023079316922,1.00033275782563
1.77,50.0650436654584,7.46975712231641e-05,1200,124790.154760485,-3270.46943504081,119564.539722968,119564.539722968,-15271.8066201143,0.60014102558231,0.379477254745555,0.128023203220788,1.00033113573608
1.771,50.0650437399433,7.43354262193462e-05,1200,124790.154760485,-3270.47439196042,119564.533411356,119564.533411356,-15271.8025133801,0.600141106183489,0.379477320944805,0.128023326352913,1.00032952192357
1.772,50.0650438140672,7.39751293080137e-05,1200,124790.154760485,-3270.47932493235,119564.527132191,119564.527132191,-15271.7984318593,0.600141186784648,0.379477386737622,0.128023448717233,1.00032791634589
1.773,50.0650438878317,7.3616671040301e-05,1200,124790.154760485,-3270.48423407863,119564.520885307,119564.520885307,-15271.7943754235,0.600141267385785,0.379477452126076,0.128023570317668,1.00032631896107
1.774,50.0650439612388,7.32600420540576e-05,1200,124790.154760485,-3270.48911952066,119564.514670539,119564.514670539,-15271.7903439453,0.600141347986901,0.379477517112221,0.128023691158116,1.00032472972731
1.775,50.0650440342904,7.29052330081659e-05,1200,124790.154760485,-3270.49398137921,119564.508487724,119564.508487724,-15271.7863372975,0.600141428587995,0.379477581698105,0.128023811242453,1.00032314860307
1.776,50.0650441069882,7.25522345978893e-05,1200,124790.154760485,-3270.49881977447,119564.502336699,119564.502336699,-15271.7823553541,0.600141509189069,0.379477645885759,0.128023930574542,1.00032157554697
1.777,50.0650441793339,7.22010376400134e-05,1200,124790.154760485,-3270.50363482598,119564.496217301,119564.496217301,-15271.7783979895,0.600141589790121,0.379477709677211,0.128024049158221,1.00032001051789
1.778,50.0650442513295,7.18516329220511e-05,1200,124790.154760485,-3270.50842665269,119564.490129369,119564.490129369,-15271.7744650784,0.600141670391153,0.379477773074477,0.128024166997306,1.0003184534749
1.779,50.0650443229766,7.15040113083463e-05,1200,124790.154760485,-3270.51319537296,119564.484072744,119564.484072744,-15271.7705564964,0.600141750992164,0.379477836079563,0.128024284095599,1.00031690437726
1.78,50.0650443942772,7.11581636777506e-05,1200,124790.154760485,-3270.51794110451,119564.478047265,119564.478047265,-15271.7666721199,0.600141831593155,0.37947789869446,0.12802440045688,1.00031536318446
1.781,50.0650444652329,7.08140810078529e-05,1200,124790.154760485,-3270.5226639645,119564.472052772,119564.472052772,-15271.7628118259,0.600141912194126,0.379477960921153,0.128024516084913,1.0003138298562
1.782,50.0650445358455,7.04717542985721e-05,1200,124790.154760485,-3270.52736406947,119564.46608911,119564.46608911,-15271.7589754918,0.600141992795076,0.379478022761615,0.128024630983438,1.00031230435236
1.783,50.0650446061167,7.01311745892804e-05,1200,124790.154760485,-3270.53204153538,119564.460156119,119564.460156119,-15271.7551629957,0.600142073396006,0.379478084217814,0.128024745156179,1.00031078663304
1.784,50.0650446760484,6.97923329783423e-05,1200,124790.154760485,-3270.5366964776,119564.454253644,119564.454253644,-15271.7513742163,0.600142153996916,0.379478145291704,0.128024858606837,1.00030927665856
1.785,50.0650447456422,6.94552205950321e-05,1200,124790.154760485,-3270.5413290109,119564.448381529,119564.448381529,-15271.7476090328,0.600142234597806,0.379478205985231,0.128024971339098,1.00030777438941
1.786,50.0650448148998,6.91198286042571e-05,1200,124790.154760485,-3270.54593924949,119564.44253962,119564.44253962,-15271.7438673253,0.600142315198676,0.379478266300329,0.128025083356629,1.00030627978631
1.787,50.065044883823,6.87861482527107e-05,1200,124790.154760485,-3270.55052730696,119564.436727761,119564.436727761,-15271.7401489743,0.600142395799527,0.379478326238921,0.128025194663078,1.00030479281015
1.788,50.0650449524135,6.84541707966606e-05,1200,124790.154760485,-3270.55509329637,119564.430945801,119564.430945801,-15271.7364538611,0.600142476400358,0.379478385802925,0.128025305262073,1.00030331342204
1.789,50.065045020673,6.81238875613668e-05,1200,124790.154760485,-3270.55963733017,119564.425193586,119564.425193586,-15271.7327818674,0.60014255700117,0.379478444994244,0.128025415157225,1.00030184158329
1.79,50.0650450886031,6.77952898922671e-05,1200,124790.154760485,-3270.56415952025,119564.419470964,119564.419470964,-15271.7291328756,0.600142637601963,0.379478503814775,0.128025524352126,1.0003003772554
1.791,50.0650451562055,6.74683692207544e-05,1200,124790.154760485,-3270.56865997793,119564.413777786,119564.413777786,-15271.7255067685,0.600142718202736,0.379478562266405,0.128025632850349,1.00029892040006
1.792,50.065045223482,6.7143116964447e-05,1200,124790.154760485,-3270.57313881398,119564.4081139,119564.4081139,-15271.7219034298,0.600142798803491,0.379478620351012,0.128025740655449,1.00029747097917
1.793,50.0650452904342,6.68195246134528e-05,1200,124790.154760485,-3270.57759613857,119564.402479157,119564.402479157,-15271.7183227436,0.600142879404227,0.379478678070461,0.128025847770964,1.0002960289548
1.794,50.0650453570637,6.64975837097643e-05,1200,124790.154760485,-3270.58203206134,119564.396873409,119564.396873409,-15271.7147645948,0.600142960004943,0.37947873542661,0.128025954200414,1.00029459428925
1.795,50.0650454233722,6.61772858439626e-05,1200,124790.154760485,-3270.58644669136,119564.391296508,119564.391296508,-15271.7112288686,0.600143040605641,0.379478792421307,0.128026059947301,1.00029316694498
1.796,50.0650454893613,6.58586226132693e-05,1200,124790.154760485,-3270.59084013716,119564.385748307,119564.385748307,-15271.7077154509,0.600143121206321,0.379478849056392,0.128026165015106,1.00029174688466
1.797,50.0650455550326,6.55415857001788e-05,1200,124790.154760485,-3270.59521250669,119564.380228658,119564.380228658,-15271.7042242282,0.600143201806982,0.379478905333696,0.128026269407295,1.00029033407113
1.798,50.0650456203879,6.52261667859818e-05,1200,124790.154760485,-3270.59956390737,119564.374737418,119564.374737418,-15271.7007550875,0.600143282407625,0.379478961255037,0.128026373127318,1.00028892846744
1.799,50.0650456854286,6.49123576075073e-05,1200,124790.154760485,-3270.60389444608,119564.36927444,119564.36927444,-15271.6973079166,0.60014336300825,0.379479016822224,0.128026476178605,1.00028753003682
1.8,50.0650457501564,6.46001499937687e-05,1200,124790.154760485,-3270.60820422913,119564.36383958,119564.36383958,-15271.6938826039,0.600143443608856,0.379479072037059,0.128026578564571,1.00028613874268
1.801,50.0650458145729,6.42895357601725e-05,1200,124790.154760485,-3270.61249336233,119564.358432696,119564.358432696,-15271.6904790379,0.600143524209445,0.379479126901336,0.12802668028861,1.00028475454863
1.802,50.0650458786797,6.39805067654447e-05,1200,124790.154760485,-3270.61676195091,119564.353053644,119564.353053644,-15271.6870971079,0.600143604810016,0.379479181416841,0.128026781354099,1.00028337741845
1.803,50.0650459424784,6.36730549386216e-05,1200,124790.154760485,-3270.6210100996,119564.347702283,119564.347702283,-15271.6837367039,0.600143685410569,0.379479235585346,0.128026881764401,1.00028200731613
1.804,50.0650460059704,6.33671722281468e-05,1200,124790.154760485,-3270.62523791256,119564.342378471,119564.342378471,-15271.6803977164,0.600143766011104,0.379479289408617,0.128026981522858,1.00028064420581
1.805,50.0650460691575,6.30628506350967e-05,1200,124790.154760485,-3270.62944549345,119564.337082067,119564.337082067,-15271.6770800363,0.600143846611622,0.379479342888412,0.128027080632799,1.00027928805183
1.806,50.0650461320411,6.27600821863242e-05,1200,124790.154760485,-3270.6336329454,119564.331812933,119564.331812933,-15271.6737835552,0.600143927212123,0.379479396026476,0.128027179097532,1.00027793881872
1.807,50.0650461946229,6.24588589718915e-05,1200,124790.154760485,-3270.63780037099,119564.326570928,119564.326570928,-15271.6705081653,0.600144007812606,0.379479448824551,0.128027276920351,1.00027659647118
1.808,50.0650462569042,6.21591731147716e-05,1200,124790.154760485,-3270.64194787232,119564.321355915,119564.321355915,-15271.667253759,0.600144088413072,0.379479501284369,0.12802737410453,1.0002752609741
1.809,50.0650463188867,6.18610167549922e-05,1200,124790.154760485,-3270.64607555092,119564.316167756,119564.316167756,-15271.6640202296,0.600144169013521,0.379479553407648,0.128027470653331,1.00027393229252
1.81,50.065046380572,6.15643820959524e-05,1200,124790.154760485,-3270.65018350785,119564.311006314,119564.311006314,-15271.6608074709,0.600144249613953,0.379479605196102,0.128027566569994,1.00027261039169
1.811,50.0650464419614,6.12692613723414e-05,1200,124790.154760485,-3270.65427184363,119564.305871452,119564.305871452,-15271.6576153773,0.600144330214368,0.379479656651433,0.128027661857749,1.00027129523702
1.812,50.0650465030566,6.09756468473847e-05,1200,124790.154760485,-3270.65834065827,119564.300763035,119564.300763035,-15271.6544438437,0.600144410814767,0.379479707775336,0.128027756519805,1.00026998679411
1.813,50.0650465638591,6.06835308794194e-05,1200,124790.154760485,-3270.66239005128,119564.295680929,119564.295680929,-15271.6512927653,0.600144491415149,0.379479758569497,0.128027850559356,1.00026868502873
1.814,50.0650466243702,6.03929058115387e-05,1200,124790.154760485,-3270.66642012166,119564.290624998,119564.290624998,-15271.6481620379,0.600144572015514,0.379479809035599,0.128027943979576,1.0002673899068
1.815,50.0650466845915,6.01037640102871e-05,1200,124790.154760485,-3270.6704309679,119564.285595109,119564.285595109,-15271.6450515579,0.600144652615863,0.37947985917531,0.128028036783627,1.00026610139446
1.816,50.0650467445246,5.98160979351306e-05,1200,124790.154760485,-3270.674422688,119564.28059113,119564.28059113,-15271.6419612223,0.600144733216195,0.37947990899029,0.128028128974654,1.00026481945799
1.817,50.0650468041708,5.95299000365256e-05,1200,124790.154760485,-3270.67839537945,119564.275612929,119564.275612929,-15271.6388909287,0.600144813816512,0.37947995848219,0.128028220555789,1.00026354406384
1.818,50.0650468635316,5.92451628494419e-05,1200,124790.154760485,-3270.68234913926,119564.270660373,119564.270660373,-15271.635840575,0.600144894416812,0.379480007652657,0.128028311530141,1.00026227517865
1.819,50.0650469226085,5.89618789054776e-05,1200,124790.154760485,-3270.68628406393,119564.265733333,119564.265733333,-15271.6328100596,0.600144975017096,0.379480056503326,0.128028401900808,1.00026101276921
1.82,50.0650469814029,5.86800408036519e-05,1200,124790.154760485,-3270.69020024947,119564.260831677,119564.260831677,-15271.6297992816,0.600145055617365,0.379480105035826,0.128028491670871,1.0002597568025
1.821,50.0650470399163,5.83996411651069e-05,1200,124790.154760485,-3270.69409779141,119564.255955277,119564.255955277,-15271.6268081404,0.600145136217617,0.379480153251776,0.128028580843395,1.00025850724566
1.822,50.0650470981501,5.81206726388327e-05,1200,124790.154760485,-3270.69797678479,119564.251104003,119564.251104003,-15271.6238365362,0.600145216817854,0.379480201152787,0.128028669421431,1.00025726406598
1.823,50.0650471561057,5.78431279375541e-05,1200,124790.154760485,-3270.70183732417,119564.246277728,119564.246277728,-15271.6208843695,0.600145297418075,0.379480248740462,0.128028757408012,1.00025602723095
1.824,50.0650472137846,5.75669997934249e-05,1200,124790.154760485,-3270.70567950362,119564.241476324,119564.241476324,-15271.6179515413,0.600145378018281,0.379480296016395,0.128028844806158,1.00025479670819
1.825,50.0650472711882,5.72922809875831e-05,1200,124790.154760485,-3270.70950341673,119564.236699664,119564.236699664,-15271.6150379532,0.600145458618472,0.379480342982175,0.128028931618871,1.00025357246552
1.826,50.0650473283178,5.70189643068965e-05,1200,124790.154760485,-3270.71330915663,119564.231947622,119564.231947622,-15271.6121435073,0.600145539218647,0.379480389639378,0.128029017849141,1.00025235447089
1.827,50.0650473851749,5.67470426262652e-05,1200,124790.154760485,-3270.71709681597,119564.227220072,119564.227220072,-15271.6092681061,0.600145619818807,0.379480435989577,0.12802910349994,1.00025114269244
1.828,50.0650474417608,5.647650881082e-05,1200,124790.154760485,-3270.72086648691,119564.222516889,119564.222516889,-15271.6064116526,0.600145700418952,0.379480482034334,0.128029188574224,1.00024993709846
1.829,50.065047498077,5.62073557965612e-05,1200,124790.154760485,-3270.72461826117,119564.217837949,119564.217837949,-15271.6035740504,0.600145781019082,0.379480527775203,0.128029273074938,1.0002487376574
1.83,50.0650475541248,5.59395765317944e-05,1200,124790.154760485,-3270.72835222997,119564.213183129,119564.213183129,-15271.6007552035,0.600145861619197,0.379480573213734,0.128029357005007,1.00024754433788
1.831,50.0650476099056,5.56731640037915e-05,1200,124790.154760485,-3270.73206848411,119564.208552305,119564.208552305,-15271.5979550162,0.600145942219298,0.379480618351465,0.128029440367345,1.00024635710867
1.832,50.0650476654208,5.5408111238937e-05,1200,124790.154760485,-3270.73576711388,119564.203945354,119564.203945354,-15271.5951733938,0.600146022819383,0.379480663189926,0.128029523164849,1.00024517593871
