run_id,scheme,SCR,H_sys,D_sys,dP_pu,SOC0,gain_scale,rocof,dfmax,settling,settling_loose,df_end,bess_throughput_kWh,pinj_p2p_steady_kW,soc_end
5,C2_fuzzy_vic,6.2343783132659105,3.137106659412668,1.5123673736160104,0.09533377951931649,0.7606172767455752,0.896740561130285,0.1493759116721803,0.06676032878583271,0.11894999999999989,0.0,0.02396950782672036,0.01822437242991168,2.549219061620533e-7,0.7609635670635487
5,C3_adapt_vic,6.2343783132659105,3.137106659412668,1.5123673736160104,0.09533377951931649,0.7606172767455752,0.896740561130285,0.14786920975645032,0.06476249350964025,0.09980000000000011,0.0,0.023694473314030517,0.017884350519166904,1.357794099021703e-7,0.7609571063365711
5,C4_proposed,6.2343783132659105,3.137106659412668,1.5123673736160104,0.09533377951931649,0.7606172767455752,0.896740561130285,0.39443256897015966,0.17716065261296876,NaN,0.0,0.08940082933365545,0.0545411890171641,6.046424277883489e-5,0.7616536571231725
6,C0_no_vic,6.958920951770958,4.476299208112211,1.1298549639347817,0.08529904639084815,0.591210192686074,0.8071813107529103,0.16613918781331435,2.1676905994015883,NaN,NaN,2.1676905994015883,0.0,0.0,0.591210192686074
6,C1_const_vic,6.958920951770958,4.476299208112211,1.1298549639347817,0.08529904639084815,0.591210192686074,0.8071813107529103,0.0033741629214034644,0.00040031191937828225,0.0,0.0,5.562934646263784e-7,0.023427755945436685,2.3327978764427825e-5,0.591655357468444
6,C2_fuzzy_vic,6.958920951770958,4.476299208112211,1.1298549639347817,0.08529904639084815,0.591210192686074,0.8071813107529103,0.0033611709687164618,0.0004007712723606005,0.0,0.0,5.539249912089872e-7,0.023427755945436685,2.322879128041677e-5,0.591655357468444
6,C3_adapt_vic,6.958920951770958,4.476299208112211,1.1298549639347817,0.08529904639084815,0.591210192686074,0.8071813107529103,0.0033492044961036496,0.00040122391511232536,0.0,0.0,5.51549405258811e-7,0.023427755945436685,2.3129375025746414e-5,0.591655357468444
6,C4_proposed,6.958920951770958,4.476299208112211,1.1298549639347817,0.08529904639084815,0.591210192686074,0.8071813107529103,0.26191564353553054,0.15726975863815795,NaN,0.0,0.09049176057981612,0.05312072144825465,3.470473154447973e-5,0.5922195852748892
7,C0_no_vic,6.2492335871023865,5.0916921643065365,3.6678285292449315,0.08986732331389764,0.4014498333405912,0.7343455425478206,0.08534807277705163,1.0380989943418584,NaN,NaN,0.8366897226755441,0.0,0.0,0.4014498333405912
7,C1_const_vic,6.2492335871023865,5.0916921643065365,3.6678285292449315,0.08986732331389764,0.4014498333405912,0.7343455425478206,0.0031325255270075987,0.0003795956744454543,0.0,0.0,3.5653558683179654e-7,0.02247617434512191,1.5710264633526095e-5,0.40187691536011855
7,C2_fuzzy_vic,6.2492335871023865,5.0916921643065365,3.6678285292449315,0.08986732331389764,0.4014498333405912,0.7343455425478206,0.0031239396638937907,0.0003798308550528873,0.0,0.0,3.553919469823086e-7,0.02247617434512191,1.5659923752536998e-5,0.40187691536011855
7,C3_adapt_vic,6.2492335871023865,5.0916921643065365,3.6678285292449315,0.08986732331389764,0.4014498333405912,0.7343455425478206,0.003116066836881257,0.00038006350804664635,0.0,0.0,3.5424634603486993e-7,0.02247617434512191,1.560953255102504e-5,0.40187691536011855
7,C4_proposed,6.2492335871023865,5.0916921643065365,3.6678285292449315,0.08986732331389764,0.4014498333405912,0.7343455425478206,0.28870942085475776,0.1774268352594035,NaN,0.0,0.09327822609650127,0.055807215775934144,0.00013009855485870503,0.4025102720915687
8,C0_no_vic,5.715663559179273,5.651162692570611,2.1359318890083454,0.08816320761037547,0.5851860752981253,1.1482818069413945,0.05904993958303345,1.3067434600995966,NaN,NaN,1.3067434600995966,0.0,0.0,0.5851860752981253
8,C1_const_vic,5.715663559179273,5.651162692570611,2.1359318890083454,0.08816320761037547,0.5851860752981253,1.1482818069413945,0.002897657197422629,0.0003119212043216635,0.0,0.0,9.828294338376509e-7,0.02283114519640663,3.712689359963406e-5,0.5856199027754005
8,C2_fuzzy_vic,5.715663559179273,5.651162692570611,2.1359318890083454,0.08816320761037547,0.5851860752981253,1.1482818069413945,0.002886476915762157,0.0003124521028112781,0.0,0.0,9.787130537119992e-7,0.02283114519640663,3.69720033777412e-5,0.5856199027754005
8,C3_adapt_vic,5.715663559179273,5.651162692570611,2.1359318890083454,0.08816320761037547,0.5851860752981253,1.1482818069413945,0.0028760960327645054,0.00031297746907199553,0.0,0.0,9.745365687763297e-7,0.02283114519640663,3.681508229055908e-5,0.5856199027754005
